statistic,statistic_label,tlist(a1),year,c02480v03003,type_of_offence,c02479v04377,garda_region,unit,value
RCD06C04,Crime incident detection rate,2022,2022,2,Sexual Offences,40,Southern Region,%,13.0
RCD06C04,Crime incident detection rate,2022,2022,2,Sexual Offences,IE0,State,%,16.0
RCD06C04,Crime incident detection rate,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",10,Dublin Metropolitan Region,%,23.0
RCD06C04,Crime incident detection rate,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",20,North Western Region,%,36.0
RCD06C04,Crime incident detection rate,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",30,Eastern Region,%,40.0
RCD06C04,Crime incident detection rate,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",40,Southern Region,%,36.0
RCD06C04,Crime incident detection rate,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",IE0,State,%,33.0
RCD06C04,Crime incident detection rate,2022,2022,4,Dangerous or Negligent Acts,10,Dublin Metropolitan Region,%,84.0
RCD06C04,Crime incident detection rate,2022,2022,4,Dangerous or Negligent Acts,20,North Western Region,%,88.0
RCD06C04,Crime incident detection rate,2022,2022,4,Dangerous or Negligent Acts,30,Eastern Region,%,89.0
RCD06C04,Crime incident detection rate,2022,2022,4,Dangerous or Negligent Acts,40,Southern Region,%,84.0
RCD06C04,Crime incident detection rate,2022,2022,4,Dangerous or Negligent Acts,IE0,State,%,86.0
RCD06C04,Crime incident detection rate,2022,2022,5,Kidnapping and Related Offences,10,Dublin Metropolitan Region,%,40.0
RCD06C04,Crime incident detection rate,2022,2022,5,Kidnapping and Related Offences,20,North Western Region,%,42.0
RCD06C04,Crime incident detection rate,2022,2022,5,Kidnapping and Related Offences,30,Eastern Region,%,44.0
RCD06C04,Crime incident detection rate,2022,2022,5,Kidnapping and Related Offences,40,Southern Region,%,36.0
RCD06C04,Crime incident detection rate,2022,2022,5,Kidnapping and Related Offences,IE0,State,%,40.0
RCD06C04,Crime incident detection rate,2022,2022,6,"Robbery, Extortion and Hijacking Offences",10,Dublin Metropolitan Region,%,27.0
RCD06C04,Crime incident detection rate,2022,2022,6,"Robbery, Extortion and Hijacking Offences",20,North Western Region,%,23.0
RCD06C04,Crime incident detection rate,2022,2022,6,"Robbery, Extortion and Hijacking Offences",30,Eastern Region,%,37.0
RCD06C04,Crime incident detection rate,2022,2022,6,"Robbery, Extortion and Hijacking Offences",40,Southern Region,%,34.0
RCD06C04,Crime incident detection rate,2022,2022,6,"Robbery, Extortion and Hijacking Offences",IE0,State,%,29.0
RCD06C04,Crime incident detection rate,2022,2022,7,Burglary and Related Offences,10,Dublin Metropolitan Region,%,21.0
RCD06C04,Crime incident detection rate,2022,2022,7,Burglary and Related Offences,20,North Western Region,%,19.0
RCD06C04,Crime incident detection rate,2022,2022,7,Burglary and Related Offences,30,Eastern Region,%,18.0
RCD06C04,Crime incident detection rate,2022,2022,7,Burglary and Related Offences,40,Southern Region,%,30.0
RCD06C04,Crime incident detection rate,2022,2022,7,Burglary and Related Offences,IE0,State,%,22.0
RCD06C04,Crime incident detection rate,2022,2022,8,Theft and Related Offences,10,Dublin Metropolitan Region,%,27.0
RCD06C04,Crime incident detection rate,2022,2022,8,Theft and Related Offences,20,North Western Region,%,36.0
RCD06C04,Crime incident detection rate,2022,2022,8,Theft and Related Offences,30,Eastern Region,%,38.0
RCD06C04,Crime incident detection rate,2022,2022,8,Theft and Related Offences,40,Southern Region,%,41.0
RCD06C04,Crime incident detection rate,2022,2022,8,Theft and Related Offences,IE0,State,%,32.0
RCD06C04,Crime incident detection rate,2022,2022,9,"Fraud, Deception and Related Offences",10,Dublin Metropolitan Region,%,11.0
RCD06C04,Crime incident detection rate,2022,2022,9,"Fraud, Deception and Related Offences",20,North Western Region,%,11.0
RCD06C04,Crime incident detection rate,2022,2022,9,"Fraud, Deception and Related Offences",30,Eastern Region,%,10.0
RCD06C04,Crime incident detection rate,2022,2022,9,"Fraud, Deception and Related Offences",40,Southern Region,%,10.0
RCD06C04,Crime incident detection rate,2022,2022,9,"Fraud, Deception and Related Offences",IE0,State,%,10.0
RCD06C04,Crime incident detection rate,2022,2022,10,Controlled Drug Offences,10,Dublin Metropolitan Region,%,88.0
RCD06C04,Crime incident detection rate,2022,2022,10,Controlled Drug Offences,20,North Western Region,%,82.0
RCD06C04,Crime incident detection rate,2022,2022,10,Controlled Drug Offences,30,Eastern Region,%,93.0
RCD06C04,Crime incident detection rate,2022,2022,10,Controlled Drug Offences,40,Southern Region,%,88.0
RCD06C04,Crime incident detection rate,2022,2022,10,Controlled Drug Offences,IE0,State,%,89.0
RCD06C04,Crime incident detection rate,2022,2022,11,Weapons and Explosives Offences,10,Dublin Metropolitan Region,%,80.0
RCD06C04,Crime incident detection rate,2022,2022,11,Weapons and Explosives Offences,20,North Western Region,%,68.0
RCD06C04,Crime incident detection rate,2022,2022,11,Weapons and Explosives Offences,30,Eastern Region,%,72.0
RCD06C04,Crime incident detection rate,2022,2022,11,Weapons and Explosives Offences,40,Southern Region,%,70.0
RCD06C04,Crime incident detection rate,2022,2022,11,Weapons and Explosives Offences,IE0,State,%,74.0
RCD06C04,Crime incident detection rate,2022,2022,12,Damage to Property and to the Environment,10,Dublin Metropolitan Region,%,18.0
RCD06C04,Crime incident detection rate,2022,2022,12,Damage to Property and to the Environment,20,North Western Region,%,24.0
RCD06C04,Crime incident detection rate,2022,2022,12,Damage to Property and to the Environment,30,Eastern Region,%,24.0
RCD06C04,Crime incident detection rate,2022,2022,12,Damage to Property and to the Environment,40,Southern Region,%,23.0
RCD06C04,Crime incident detection rate,2022,2022,12,Damage to Property and to the Environment,IE0,State,%,21.0
RCD06C04,Crime incident detection rate,2022,2022,13,Public Order and other Social Code Offences,10,Dublin Metropolitan Region,%,80.0
RCD06C04,Crime incident detection rate,2022,2022,13,Public Order and other Social Code Offences,20,North Western Region,%,83.0
RCD06C04,Crime incident detection rate,2022,2022,13,Public Order and other Social Code Offences,30,Eastern Region,%,84.0
RCD06C04,Crime incident detection rate,2022,2022,13,Public Order and other Social Code Offences,40,Southern Region,%,87.0
RCD06C04,Crime incident detection rate,2022,2022,13,Public Order and other Social Code Offences,IE0,State,%,83.0
RCD06C04,Crime incident detection rate,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",10,Dublin Metropolitan Region,%,62.0
RCD06C04,Crime incident detection rate,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",20,North Western Region,%,60.0
RCD06C04,Crime incident detection rate,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",30,Eastern Region,%,54.0
RCD06C04,Crime incident detection rate,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",40,Southern Region,%,49.0
RCD06C04,Crime incident detection rate,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",IE0,State,%,58.0
RCD06C04,Crime incident detection rate,2023,2023,1,Homicide Offences,10,Dublin Metropolitan Region,%,61.0
RCD06C04,Crime incident detection rate,2023,2023,1,Homicide Offences,20,North Western Region,%,86.0
RCD06C04,Crime incident detection rate,2023,2023,1,Homicide Offences,30,Eastern Region,%,92.0
RCD06C04,Crime incident detection rate,2023,2023,1,Homicide Offences,40,Southern Region,%,91.0
RCD06C04,Crime incident detection rate,2023,2023,1,Homicide Offences,IE0,State,%,82.0
RCD06C04,Crime incident detection rate,2023,2023,2,Sexual Offences,10,Dublin Metropolitan Region,%,9.0
RCD06C04,Crime incident detection rate,2023,2023,2,Sexual Offences,20,North Western Region,%,5.0
RCD06C04,Crime incident detection rate,2023,2023,2,Sexual Offences,30,Eastern Region,%,10.0
RCD06C04,Crime incident detection rate,2023,2023,2,Sexual Offences,40,Southern Region,%,6.0
RCD06C04,Crime incident detection rate,2023,2023,2,Sexual Offences,IE0,State,%,8.0
RCD06C04,Crime incident detection rate,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",10,Dublin Metropolitan Region,%,22.0
RCD06C04,Crime incident detection rate,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",20,North Western Region,%,31.0
RCD06C04,Crime incident detection rate,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",30,Eastern Region,%,33.0
RCD06C04,Crime incident detection rate,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",40,Southern Region,%,29.0
RCD06C04,Crime incident detection rate,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",IE0,State,%,28.0
RCD06C04,Crime incident detection rate,2023,2023,4,Dangerous or Negligent Acts,10,Dublin Metropolitan Region,%,79.0
RCD06C04,Crime incident detection rate,2023,2023,4,Dangerous or Negligent Acts,20,North Western Region,%,85.0
RCD06C04,Crime incident detection rate,2023,2023,4,Dangerous or Negligent Acts,30,Eastern Region,%,87.0
RCD06C04,Crime incident detection rate,2023,2023,4,Dangerous or Negligent Acts,40,Southern Region,%,84.0
RCD06C04,Crime incident detection rate,2023,2023,4,Dangerous or Negligent Acts,IE0,State,%,84.0
RCD06C04,Crime incident detection rate,2023,2023,5,Kidnapping and Related Offences,10,Dublin Metropolitan Region,%,31.0
RCD06C04,Crime incident detection rate,2023,2023,5,Kidnapping and Related Offences,20,North Western Region,%,38.0
RCD06C04,Crime incident detection rate,2023,2023,5,Kidnapping and Related Offences,30,Eastern Region,%,28.0
RCD06C04,Crime incident detection rate,2023,2023,5,Kidnapping and Related Offences,40,Southern Region,%,34.0
RCD06C04,Crime incident detection rate,2023,2023,5,Kidnapping and Related Offences,IE0,State,%,33.0
RCD06C04,Crime incident detection rate,2023,2023,6,"Robbery, Extortion and Hijacking Offences",10,Dublin Metropolitan Region,%,24.0
RCD06C04,Crime incident detection rate,2023,2023,6,"Robbery, Extortion and Hijacking Offences",20,North Western Region,%,15.0
RCD06C04,Crime incident detection rate,2023,2023,6,"Robbery, Extortion and Hijacking Offences",30,Eastern Region,%,26.0
RCD06C04,Crime incident detection rate,2023,2023,6,"Robbery, Extortion and Hijacking Offences",40,Southern Region,%,25.0
RCD06C04,Crime incident detection rate,2023,2023,6,"Robbery, Extortion and Hijacking Offences",IE0,State,%,23.0
RCD06C04,Crime incident detection rate,2023,2023,7,Burglary and Related Offences,10,Dublin Metropolitan Region,%,23.0
RCD06C04,Crime incident detection rate,2023,2023,7,Burglary and Related Offences,20,North Western Region,%,17.0
RCD06C04,Crime incident detection rate,2023,2023,7,Burglary and Related Offences,30,Eastern Region,%,19.0
RCD06C04,Crime incident detection rate,2023,2023,7,Burglary and Related Offences,40,Southern Region,%,28.0
RCD06C04,Crime incident detection rate,2023,2023,7,Burglary and Related Offences,IE0,State,%,22.0
RCD06C04,Crime incident detection rate,2023,2023,8,Theft and Related Offences,10,Dublin Metropolitan Region,%,26.0
RCD06C04,Crime incident detection rate,2023,2023,8,Theft and Related Offences,20,North Western Region,%,36.0
RCD06C04,Crime incident detection rate,2023,2023,8,Theft and Related Offences,30,Eastern Region,%,37.0
RCD06C04,Crime incident detection rate,2023,2023,8,Theft and Related Offences,40,Southern Region,%,38.0
RCD06C04,Crime incident detection rate,2023,2023,8,Theft and Related Offences,IE0,State,%,31.0
RCD06C04,Crime incident detection rate,2023,2023,9,"Fraud, Deception and Related Offences",10,Dublin Metropolitan Region,%,8.0
RCD06C04,Crime incident detection rate,2023,2023,9,"Fraud, Deception and Related Offences",20,North Western Region,%,8.0
RCD06C04,Crime incident detection rate,2023,2023,9,"Fraud, Deception and Related Offences",30,Eastern Region,%,9.0
RCD06C04,Crime incident detection rate,2023,2023,9,"Fraud, Deception and Related Offences",40,Southern Region,%,7.0
RCD06C04,Crime incident detection rate,2023,2023,9,"Fraud, Deception and Related Offences",IE0,State,%,8.0
RCD06C04,Crime incident detection rate,2023,2023,10,Controlled Drug Offences,10,Dublin Metropolitan Region,%,83.0
RCD06C04,Crime incident detection rate,2023,2023,10,Controlled Drug Offences,20,North Western Region,%,67.0
RCD06C04,Crime incident detection rate,2023,2023,10,Controlled Drug Offences,30,Eastern Region,%,81.0
RCD06C04,Crime incident detection rate,2023,2023,10,Controlled Drug Offences,40,Southern Region,%,78.0
RCD06C04,Crime incident detection rate,2023,2023,10,Controlled Drug Offences,IE0,State,%,79.0
RCD06C04,Crime incident detection rate,2023,2023,11,Weapons and Explosives Offences,10,Dublin Metropolitan Region,%,78.0
RCD06C04,Crime incident detection rate,2023,2023,11,Weapons and Explosives Offences,20,North Western Region,%,64.0
RCD06C04,Crime incident detection rate,2023,2023,11,Weapons and Explosives Offences,30,Eastern Region,%,69.0
RCD06C04,Crime incident detection rate,2023,2023,11,Weapons and Explosives Offences,40,Southern Region,%,64.0
RCD06C04,Crime incident detection rate,2023,2023,11,Weapons and Explosives Offences,IE0,State,%,71.0
RCD06C04,Crime incident detection rate,2023,2023,12,Damage to Property and to the Environment,10,Dublin Metropolitan Region,%,18.0
RCD06C04,Crime incident detection rate,2023,2023,12,Damage to Property and to the Environment,20,North Western Region,%,24.0
RCD06C04,Crime incident detection rate,2023,2023,12,Damage to Property and to the Environment,30,Eastern Region,%,22.0
RCD06C04,Crime incident detection rate,2023,2023,12,Damage to Property and to the Environment,40,Southern Region,%,19.0
RCD06C04,Crime incident detection rate,2023,2023,12,Damage to Property and to the Environment,IE0,State,%,20.0
RCD06C04,Crime incident detection rate,2023,2023,13,Public Order and other Social Code Offences,10,Dublin Metropolitan Region,%,81.0
RCD06C04,Crime incident detection rate,2023,2023,13,Public Order and other Social Code Offences,20,North Western Region,%,81.0
RCD06C04,Crime incident detection rate,2023,2023,13,Public Order and other Social Code Offences,30,Eastern Region,%,84.0
RCD06C04,Crime incident detection rate,2023,2023,13,Public Order and other Social Code Offences,40,Southern Region,%,84.0
RCD06C04,Crime incident detection rate,2023,2023,13,Public Order and other Social Code Offences,IE0,State,%,82.0
RCD06C04,Crime incident detection rate,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",10,Dublin Metropolitan Region,%,66.0
RCD06C04,Crime incident detection rate,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",20,North Western Region,%,61.0
RCD06C04,Crime incident detection rate,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",30,Eastern Region,%,61.0
RCD06C04,Crime incident detection rate,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",40,Southern Region,%,56.0
RCD06C04,Crime incident detection rate,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",IE0,State,%,63.0
